split,image_id,file_name,original_name,blood_group,abo,rh,width,height,image_area,image_path
test,52,A- (162)_jpg.rf.UjTvT4U2mQOKCHHcE5hC.jpg,A- (162).jpg,A-,A,-,1669,722,1205018,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (162)_jpg.rf.UjTvT4U2mQOKCHHcE5hC.jpg
test,53,A- (64)_jpg.rf.EhpatQDrggCoHbaaf7kL.jpg,A- (64).jpg,A-,A,-,1875,708,1327500,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (64)_jpg.rf.EhpatQDrggCoHbaaf7kL.jpg
test,54,A- (25)_jpg.rf.JlGSx8kbJQMQMF9xXvyP.jpg,A- (25).jpg,A-,A,-,2839,916,2600524,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (25)_jpg.rf.JlGSx8kbJQMQMF9xXvyP.jpg
test,55,A- (174)_jpg.rf.PWQFV0TUuQNLaxUgnZSi.jpg,A- (174).jpg,A-,A,-,2584,992,2563328,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (174)_jpg.rf.PWQFV0TUuQNLaxUgnZSi.jpg
test,56,A- (156)_jpg.rf.0wQBTn0VNDOIGFYIZRJq.jpg,A- (156).jpg,A-,A,-,1447,612,885564,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (156)_jpg.rf.0wQBTn0VNDOIGFYIZRJq.jpg
test,57,AB+ (27)_jpg.rf.UYlwt2UxmOyjC2MiysMb.jpg,AB+ (27).jpg,AB+,AB,+,2588,1007,2606116,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (27)_jpg.rf.UYlwt2UxmOyjC2MiysMb.jpg
test,58,A- (105)_jpg.rf.C45Xw0oR7oJx9tA1tu1J.jpg,A- (105).jpg,A-,A,-,2028,700,1419600,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (105)_jpg.rf.C45Xw0oR7oJx9tA1tu1J.jpg
test,59,AB+ (26)_jpg.rf.CvrrL5DAuY9kI4KZBKuH.jpg,AB+ (26).jpg,AB+,AB,+,2446,1000,2446000,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (26)_jpg.rf.CvrrL5DAuY9kI4KZBKuH.jpg
test,60,A- (181)_jpg.rf.DWTpUpEMPARRUmg7pJXd.jpg,A- (181).jpg,A-,A,-,1915,700,1340500,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (181)_jpg.rf.DWTpUpEMPARRUmg7pJXd.jpg
test,61,A- (172)_jpg.rf.PS3KCKcJRySBDVlk2zCx.jpg,A- (172).jpg,A-,A,-,2121,816,1730736,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (172)_jpg.rf.PS3KCKcJRySBDVlk2zCx.jpg
test,62,AB+ (119)_jpg.rf.NSxQcW4nn1U7y9cTsTJR.jpg,AB+ (119).jpg,AB+,AB,+,1537,506,777722,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (119)_jpg.rf.NSxQcW4nn1U7y9cTsTJR.jpg
test,63,AB+ (139)_jpg.rf.mfD6GGbkK8lycHNEL0h3.jpg,AB+ (139).jpg,AB+,AB,+,1362,492,670104,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (139)_jpg.rf.mfD6GGbkK8lycHNEL0h3.jpg
test,64,A- (94)_jpg.rf.fUTg0Fe7ztgxtwnjCzc4.jpg,A- (94).jpg,A-,A,-,1604,506,811624,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (94)_jpg.rf.fUTg0Fe7ztgxtwnjCzc4.jpg
test,65,AB+ (148)_jpg.rf.JkwBkI5TSjx37xRp3kQ3.jpg,AB+ (148).jpg,AB+,AB,+,1516,532,806512,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (148)_jpg.rf.JkwBkI5TSjx37xRp3kQ3.jpg
test,66,AB+ (114)_jpg.rf.rVSLe0gO6txTaai6Rvql.jpg,AB+ (114).jpg,AB+,AB,+,1624,540,876960,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (114)_jpg.rf.rVSLe0gO6txTaai6Rvql.jpg
test,67,AB+ (108)_jpg.rf.uuuHCTMJ4D956BoxqOhL.jpg,AB+ (108).jpg,AB+,AB,+,1583,514,813662,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (108)_jpg.rf.uuuHCTMJ4D956BoxqOhL.jpg
test,68,A- (23)_jpg.rf.p0YP4Rd36TuhB2yfzORO.jpg,A- (23).jpg,A-,A,-,3003,1080,3243240,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (23)_jpg.rf.p0YP4Rd36TuhB2yfzORO.jpg
test,69,A- (117)_jpg.rf.BeOLczIU2b4l5hKNuXEv.jpg,A- (117).jpg,A-,A,-,2106,700,1474200,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (117)_jpg.rf.BeOLczIU2b4l5hKNuXEv.jpg
test,70,AB+ (111)_jpg.rf.TPZ9lO05I9Pt7jiu9x9f.jpg,AB+ (111).jpg,AB+,AB,+,1514,518,784252,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (111)_jpg.rf.TPZ9lO05I9Pt7jiu9x9f.jpg
test,71,AB+ (121)_jpg.rf.UiSbbLE8KUvQ9kJSDnDO.jpg,AB+ (121).jpg,AB+,AB,+,1570,506,794420,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (121)_jpg.rf.UiSbbLE8KUvQ9kJSDnDO.jpg
test,72,A- (60)_jpg.rf.MbQjwvrttM05JyyTyi54.jpg,A- (60).jpg,A-,A,-,2045,722,1476490,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (60)_jpg.rf.MbQjwvrttM05JyyTyi54.jpg
test,73,A- (4)_jpg.rf.DWt8NBDIIyDJq90aqonK.jpg,A- (4).jpg,A-,A,-,2456,746,1832176,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (4)_jpg.rf.DWt8NBDIIyDJq90aqonK.jpg
test,74,AB+ (125)_jpg.rf.EcinpwFGJlMvCQvXfQfI.jpg,AB+ (125).jpg,AB+,AB,+,1536,508,780288,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (125)_jpg.rf.EcinpwFGJlMvCQvXfQfI.jpg
test,75,A- (48)_jpg.rf.Ou1mZg8VpeyJrM8nurHu.jpg,A- (48).jpg,A-,A,-,2113,718,1517134,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (48)_jpg.rf.Ou1mZg8VpeyJrM8nurHu.jpg
test,76,AB+ (122)_jpg.rf.N74YoVxmGtBMMTIcLBOG.jpg,AB+ (122).jpg,AB+,AB,+,1489,492,732588,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (122)_jpg.rf.N74YoVxmGtBMMTIcLBOG.jpg
test,77,A- (152)_jpg.rf.ALFwcXIFQ2sWC4CzGLGj.jpg,A- (152).jpg,A-,A,-,2140,632,1352480,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (152)_jpg.rf.ALFwcXIFQ2sWC4CzGLGj.jpg
test,78,A- (34)_jpg.rf.DFaCN9pMJ3hYXUdOGLbs.jpg,A- (34).jpg,A-,A,-,2036,698,1421128,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (34)_jpg.rf.DFaCN9pMJ3hYXUdOGLbs.jpg
test,79,A- (160)_jpg.rf.N8F07VUysRmsxddjAJxY.jpg,A- (160).jpg,A-,A,-,1721,722,1242562,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (160)_jpg.rf.N8F07VUysRmsxddjAJxY.jpg
test,80,A- (8)_jpg.rf.MbQKFot2b6xPewoqOQb1.jpg,A- (8).jpg,A-,A,-,2406,1041,2504646,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (8)_jpg.rf.MbQKFot2b6xPewoqOQb1.jpg
test,81,A- (119)_jpg.rf.0bSEfbYNnO9JeKNRzFVO.jpg,A- (119).jpg,A-,A,-,2659,799,2124541,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (119)_jpg.rf.0bSEfbYNnO9JeKNRzFVO.jpg
test,82,AB+ (4)_jpg.rf.2wTw5gnNg8nG9pbGDA2w.jpg,AB+ (4).jpg,AB+,AB,+,2683,920,2468360,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (4)_jpg.rf.2wTw5gnNg8nG9pbGDA2w.jpg
test,83,A- (49)_jpg.rf.xoeVFHeeM76iARtAuG5W.jpg,A- (49).jpg,A-,A,-,2040,660,1346400,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (49)_jpg.rf.xoeVFHeeM76iARtAuG5W.jpg
test,84,A- (54)_jpg.rf.tiRyxgNKYCRGajfl1MIM.jpg,A- (54).jpg,A-,A,-,3088,1265,3906320,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (54)_jpg.rf.tiRyxgNKYCRGajfl1MIM.jpg
test,85,AB+ (2)_jpg.rf.tqq0XitYo6u6F02FuVpt.jpg,AB+ (2).jpg,AB+,AB,+,2807,994,2790158,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (2)_jpg.rf.tqq0XitYo6u6F02FuVpt.jpg
test,86,AB+ (132)_jpg.rf.ehLyzgDcPsEPOOxFUFjY.jpg,AB+ (132).jpg,AB+,AB,+,1576,540,851040,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (132)_jpg.rf.ehLyzgDcPsEPOOxFUFjY.jpg
test,87,A- (22)_jpg.rf.1E0hseWs3EJH3BRHqt61.jpg,A- (22).jpg,A-,A,-,2956,1055,3118580,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (22)_jpg.rf.1E0hseWs3EJH3BRHqt61.jpg
test,88,A- (157)_jpg.rf.EEakPmmz3Zzdc2Doh5BV.jpg,A- (157).jpg,A-,A,-,1586,598,948428,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (157)_jpg.rf.EEakPmmz3Zzdc2Doh5BV.jpg
test,89,A- (53)_jpg.rf.Cz99t4yX8OT95iDg77Bp.jpg,A- (53).jpg,A-,A,-,3088,1177,3634576,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (53)_jpg.rf.Cz99t4yX8OT95iDg77Bp.jpg
test,90,AB+ (40)_jpg.rf.H7Ezt7G3s0lfw2fY7GVR.jpg,AB+ (40).jpg,AB+,AB,+,2490,1267,3154830,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (40)_jpg.rf.H7Ezt7G3s0lfw2fY7GVR.jpg
test,91,A- (26)_jpg.rf.E2PuCfVqR2UPOLLb3FPp.jpg,A- (26).jpg,A-,A,-,2478,867,2148426,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (26)_jpg.rf.E2PuCfVqR2UPOLLb3FPp.jpg
test,92,AB+ (10)_jpeg.rf.I2J1HG65W7wrr7u41srq.jpeg,AB+ (10).jpeg,AB+,AB,+,1420,536,761120,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (10)_jpeg.rf.I2J1HG65W7wrr7u41srq.jpeg
test,93,A- (2)_jpg.rf.FMTwBphUQX9loThzgDp5.jpg,A- (2).jpg,A-,A,-,2731,746,2037326,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (2)_jpg.rf.FMTwBphUQX9loThzgDp5.jpg
test,94,A- (98)_jpg.rf.EJmcscPZiagiQ4euKyh7.jpg,A- (98).jpg,A-,A,-,1640,554,908560,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (98)_jpg.rf.EJmcscPZiagiQ4euKyh7.jpg
test,95,A- (75)_jpg.rf.DwXuNZalMXb3azVwJpcr.jpg,A- (75).jpg,A-,A,-,1096,460,504160,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (75)_jpg.rf.DwXuNZalMXb3azVwJpcr.jpg
test,96,AB+ (100)_jpg.rf.IDycHhsX4wFuSB0Z8QZh.jpg,AB+ (100).jpg,AB+,AB,+,1500,508,762000,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (100)_jpg.rf.IDycHhsX4wFuSB0Z8QZh.jpg
test,97,AB+ (127)_jpg.rf.X33q07aJxUswnbYZRRJ0.jpg,AB+ (127).jpg,AB+,AB,+,1453,524,761372,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (127)_jpg.rf.X33q07aJxUswnbYZRRJ0.jpg
test,98,A- (36)_jpg.rf.XYcrxfofUVqcnK70v7vX.jpg,A- (36).jpg,A-,A,-,2158,664,1432912,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (36)_jpg.rf.XYcrxfofUVqcnK70v7vX.jpg
test,99,AB+ (112)_jpg.rf.ZuQpSKGviyMDaYRpmPym.jpg,AB+ (112).jpg,AB+,AB,+,1635,532,869820,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (112)_jpg.rf.ZuQpSKGviyMDaYRpmPym.jpg
test,100,A- (69)_jpg.rf.4PyQHwFRzBbye8ek37mD.jpg,A- (69).jpg,A-,A,-,1538,492,756696,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (69)_jpg.rf.4PyQHwFRzBbye8ek37mD.jpg
test,101,AB+ (38)_jpg.rf.63WCXfIF9kffUZtgZZQL.jpg,AB+ (38).jpg,AB+,AB,+,2813,1002,2818626,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (38)_jpg.rf.63WCXfIF9kffUZtgZZQL.jpg
test,102,A- (166)_jpg.rf.1FVSXYdtn2pODolpb1em.jpg,A- (166).jpg,A-,A,-,1789,722,1291658,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (166)_jpg.rf.1FVSXYdtn2pODolpb1em.jpg
test,103,A- (38)_jpg.rf.8BEyOfIWIZJDo5E59DIh.jpg,A- (38).jpg,A-,A,-,2299,707,1625393,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (38)_jpg.rf.8BEyOfIWIZJDo5E59DIh.jpg
test,104,AB+ (13)_jpg.rf.8jIsiwx28yFcyfUzx2Wh.jpg,AB+ (13).jpg,AB+,AB,+,2964,1099,3257436,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (13)_jpg.rf.8jIsiwx28yFcyfUzx2Wh.jpg
test,105,A- (107)_jpg.rf.9OQUDMqLwsY1iRzxYAkA.jpg,A- (107).jpg,A-,A,-,1969,700,1378300,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (107)_jpg.rf.9OQUDMqLwsY1iRzxYAkA.jpg
test,106,A- (32)_jpg.rf.9aIfl1lzlM4lal82loUv.jpg,A- (32).jpg,A-,A,-,2383,839,1999337,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (32)_jpg.rf.9aIfl1lzlM4lal82loUv.jpg
test,107,A- (183)_jpg.rf.fim6x2kDwTktt0nWv7aD.jpg,A- (183).jpg,A-,A,-,2635,922,2429470,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (183)_jpg.rf.fim6x2kDwTktt0nWv7aD.jpg
test,108,A- (184)_jpg.rf.fr2CuOPrVlqVCa7OrcX9.jpg,A- (184).jpg,A-,A,-,2564,900,2307600,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (184)_jpg.rf.fr2CuOPrVlqVCa7OrcX9.jpg
test,109,A- (72)_jpg.rf.wozh8eNlXTYYCtQPN0mV.jpg,A- (72).jpg,A-,A,-,1268,510,646680,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (72)_jpg.rf.wozh8eNlXTYYCtQPN0mV.jpg
test,110,A- (158)_jpg.rf.wMrDPuZczPTboNE7ECjr.jpg,A- (158).jpg,A-,A,-,1625,644,1046500,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (158)_jpg.rf.wMrDPuZczPTboNE7ECjr.jpg
test,111,A- (78)_jpg.rf.gI2hrExqqRhhg9fcmAaB.jpg,A- (78).jpg,A-,A,-,2101,840,1764840,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (78)_jpg.rf.gI2hrExqqRhhg9fcmAaB.jpg
test,112,A- (9)_jpg.rf.howpDK7BwhNUFdOG5RLR.jpg,A- (9).jpg,A-,A,-,2841,886,2517126,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (9)_jpg.rf.howpDK7BwhNUFdOG5RLR.jpg
test,113,A- (118)_jpg.rf.Rbmy20P89HQywUYBzfTy.jpg,A- (118).jpg,A-,A,-,2084,668,1392112,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (118)_jpg.rf.Rbmy20P89HQywUYBzfTy.jpg
test,114,AB+ (11)_jpg.rf.DEnq9SGDXlZmdwbgPuk4.jpg,AB+ (11).jpg,AB+,AB,+,3088,1103,3406064,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (11)_jpg.rf.DEnq9SGDXlZmdwbgPuk4.jpg
test,115,A- (168)_jpg.rf.DFl8y1yJ2JTNdLOkjSN6.jpg,A- (168).jpg,A-,A,-,1835,769,1411115,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (168)_jpg.rf.DFl8y1yJ2JTNdLOkjSN6.jpg
test,116,AB+ (32)_jpg.rf.DMfnXkbRfTCEPCKR9xNB.jpg,AB+ (32).jpg,AB+,AB,+,2575,1053,2711475,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (32)_jpg.rf.DMfnXkbRfTCEPCKR9xNB.jpg
test,117,A- (146)_jpg.rf.ECUyC0wuvYhWLK5pFhrv.jpg,A- (146).jpg,A-,A,-,3058,902,2758316,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (146)_jpg.rf.ECUyC0wuvYhWLK5pFhrv.jpg
test,118,A+ (98)_jpg.rf.FCgG0bP4lr0eb75VUsfB.jpg,A+ (98).jpg,A+,A,+,2093,644,1347892,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A+ (98)_jpg.rf.FCgG0bP4lr0eb75VUsfB.jpg
test,119,A- (19)_jpg.rf.nDJTryishHejSlJ1kCJv.jpg,A- (19).jpg,A-,A,-,2873,1007,2893111,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (19)_jpg.rf.nDJTryishHejSlJ1kCJv.jpg
test,120,AB+ (136)_jpg.rf.o7L8yryjaFYpnm5oMqxG.jpg,AB+ (136).jpg,AB+,AB,+,1592,534,850128,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (136)_jpg.rf.o7L8yryjaFYpnm5oMqxG.jpg
test,121,A- (189)_jpg.rf.1egLLuA2w1a0S106mvjl.jpg,A- (189).jpg,A-,A,-,2682,992,2660544,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (189)_jpg.rf.1egLLuA2w1a0S106mvjl.jpg
test,122,AB+ (133)_jpg.rf.7gYBfK8Ld5bHierwZnYa.jpg,AB+ (133).jpg,AB+,AB,+,1472,540,794880,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (133)_jpg.rf.7gYBfK8Ld5bHierwZnYa.jpg
test,123,AB+ (120)_jpg.rf.8EpL9cKKwv5c70xbkcQ2.jpg,AB+ (120).jpg,AB+,AB,+,1446,506,731676,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (120)_jpg.rf.8EpL9cKKwv5c70xbkcQ2.jpg
test,124,A- (95)_jpg.rf.AZMqWH8KWfKOgZUtuzJ6.jpg,A- (95).jpg,A-,A,-,1510,510,770100,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (95)_jpg.rf.AZMqWH8KWfKOgZUtuzJ6.jpg
test,125,A- (81)_jpg.rf.5PHXOqXR4oeCiJ1egAeY.jpg,A- (81).jpg,A-,A,-,3138,978,3068964,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (81)_jpg.rf.5PHXOqXR4oeCiJ1egAeY.jpg
test,126,A- (50)_jpg.rf.56uy2GqPSACUKOQOJXVE.jpg,A- (50).jpg,A-,A,-,2027,701,1420927,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (50)_jpg.rf.56uy2GqPSACUKOQOJXVE.jpg
test,127,A- (30)_jpg.rf.9nuGgulk3ss5odYfJ6VG.jpg,A- (30).jpg,A-,A,-,2195,694,1523330,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (30)_jpg.rf.9nuGgulk3ss5odYfJ6VG.jpg
test,128,A- (73)_jpg.rf.4Z3kAQ8JHbwLOqDV4Nj8.jpg,A- (73).jpg,A-,A,-,1437,578,830586,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (73)_jpg.rf.4Z3kAQ8JHbwLOqDV4Nj8.jpg
test,129,AB+ (3)_jpg.rf.BIRz7OdKjcR7sU8bgzK6.jpg,AB+ (3).jpg,AB+,AB,+,2562,915,2344230,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (3)_jpg.rf.BIRz7OdKjcR7sU8bgzK6.jpg
test,130,AB+ (19)_jpg.rf.1TIUlO9pUX3V4DwNq6hX.jpg,AB+ (19).jpg,AB+,AB,+,3088,950,2933600,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (19)_jpg.rf.1TIUlO9pUX3V4DwNq6hX.jpg
test,131,AB+ (34)_jpg.rf.2kOpW9Qcxo9xTLh0D7GS.jpg,AB+ (34).jpg,AB+,AB,+,3088,1079,3331952,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (34)_jpg.rf.2kOpW9Qcxo9xTLh0D7GS.jpg
test,132,A- (133)_jpg.rf.zUUjGETaT7nvrAWvtJbA.jpg,A- (133).jpg,A-,A,-,2908,958,2785864,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (133)_jpg.rf.zUUjGETaT7nvrAWvtJbA.jpg
test,133,A- (176)_jpg.rf.ceEvueatx1YcdSBZoR9T.jpg,A- (176).jpg,A-,A,-,2370,837,1983690,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (176)_jpg.rf.ceEvueatx1YcdSBZoR9T.jpg
test,134,A- (35)_jpg.rf.fhWMgr1ecKCEHsxD9rX8.jpg,A- (35).jpg,A-,A,-,2101,652,1369852,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (35)_jpg.rf.fhWMgr1ecKCEHsxD9rX8.jpg
test,135,AB+ (23)_jpg.rf.7YSTEwsN46BxZ4j7d41f.jpg,AB+ (23).jpg,AB+,AB,+,2912,1055,3072160,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (23)_jpg.rf.7YSTEwsN46BxZ4j7d41f.jpg
test,136,AB+ (16)_jpg.rf.8Kr1pBqDVGXJ6TQniWeO.jpg,AB+ (16).jpg,AB+,AB,+,2769,900,2492100,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (16)_jpg.rf.8Kr1pBqDVGXJ6TQniWeO.jpg
test,137,A- (87)_jpg.rf.8XysdDOPPxmulNtoFCoj.jpg,A- (87).jpg,A-,A,-,2191,762,1669542,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (87)_jpg.rf.8XysdDOPPxmulNtoFCoj.jpg
test,138,A- (66)_jpg.rf.NyRrlrQUGkzxDB2fi4Q5.jpg,A- (66).jpg,A-,A,-,1962,722,1416564,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (66)_jpg.rf.NyRrlrQUGkzxDB2fi4Q5.jpg
test,139,AB+ (105)_jpg.rf.O0Gk8jXVUyONyozrx9Im.jpg,AB+ (105).jpg,AB+,AB,+,1599,508,812292,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (105)_jpg.rf.O0Gk8jXVUyONyozrx9Im.jpg
test,140,AB+ (22)_jpg.rf.GVGdGmtd08a8hBQzROKw.jpg,AB+ (22).jpg,AB+,AB,+,2880,988,2845440,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (22)_jpg.rf.GVGdGmtd08a8hBQzROKw.jpg
test,141,A- (28)_jpg.rf.inbyoNMSklJ9J7wpiFag.jpg,A- (28).jpg,A-,A,-,2348,845,1984060,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (28)_jpg.rf.inbyoNMSklJ9J7wpiFag.jpg
test,142,A- (114)_jpg.rf.lpkUP6cauxRSVQgZn7Xr.jpg,A- (114).jpg,A-,A,-,2059,700,1441300,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (114)_jpg.rf.lpkUP6cauxRSVQgZn7Xr.jpg
test,143,A- (86)_jpg.rf.oBdu5PZSpMNSyXbC6IKD.jpg,A- (86).jpg,A-,A,-,2242,802,1798084,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (86)_jpg.rf.oBdu5PZSpMNSyXbC6IKD.jpg
test,144,A- (84)_jpg.rf.oZBivT7ozXw0Teci94Qv.jpg,A- (84).jpg,A-,A,-,1804,585,1055340,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (84)_jpg.rf.oZBivT7ozXw0Teci94Qv.jpg
test,145,A- (155)_jpg.rf.obOc1x2AlKsJkkZVGoGe.jpg,A- (155).jpg,A-,A,-,1877,606,1137462,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (155)_jpg.rf.obOc1x2AlKsJkkZVGoGe.jpg
test,146,A- (1)_jpg.rf.6Q9hgpeXz60ZFwwJJ701.jpg,A- (1).jpg,A-,A,-,2553,746,1904538,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (1)_jpg.rf.6Q9hgpeXz60ZFwwJJ701.jpg
test,147,AB+ (35)_jpg.rf.0wU9x87nnjBKkiErJh3l.jpg,AB+ (35).jpg,AB+,AB,+,2875,1137,3268875,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (35)_jpg.rf.0wU9x87nnjBKkiErJh3l.jpg
test,148,AB+ (21)_jpg.rf.orUKrHvGIL11dKbPyZ4C.jpg,AB+ (21).jpg,AB+,AB,+,2637,964,2542068,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (21)_jpg.rf.orUKrHvGIL11dKbPyZ4C.jpg
test,149,AB+ (15)_jpg.rf.0Zp1kCx3mhPfgTMgCn4z.jpg,AB+ (15).jpg,AB+,AB,+,3088,985,3041680,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (15)_jpg.rf.0Zp1kCx3mhPfgTMgCn4z.jpg
test,150,A- (91)_jpg.rf.YM4qEYcYTU9aSXQvXAsi.jpg,A- (91).jpg,A-,A,-,2304,908,2092032,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\A- (91)_jpg.rf.YM4qEYcYTU9aSXQvXAsi.jpg
test,151,AB+ (116)_jpg.rf.bT9cYC9KchHhs8DMR1Tq.jpg,AB+ (116).jpg,AB+,AB,+,1585,506,802010,e:\LUT\PatternRecognition\Final\Blood Group Detection.coco\test\AB+ (116)_jpg.rf.bT9cYC9KchHhs8DMR1Tq.jpg
